PROD ID,SUG,ID,SUG MUZAR,SHM MUZAR,MISPAR HEVRA,SHM HEVRA,YITRAT NEHASIM,MENAYOT,AGAH CONC,AGAH MMSL,HALVAAOT LS,KRANOT LS,AHER,MEZUMAN_PIKDONOT,MATAH,HUL
1438-תגמולים ואישית לפיצויים-עוצמ - אגודה שיתופית לניהול קופות גמל בעמ,גמל,1438,תגמולים ואישית לפיצויים,"עוצ""מ - מסלול אג""ח ממשלות",570009449,"עוצ""מ - אגודה שיתופית לניהול קופות גמל בע""מ",35.55,4.58,8.179,81.947,0,0,-0.025,5.32,4.4,3.83
1441-תגמולים ואישית לפיצויים-מחר - חברה לניהול קופות גמל בעמ,גמל,1441,תגמולים ואישית לפיצויים,"מחר גמל אג""ח ממשלת ישראל",520042615,"מחר - חברה לניהול קופות גמל בע""מ",11.06,0,20.032,78.23,0,0,-0.04,1.778,5.31,1.99
1445-קרנות השתלמות-מנורה מבטחים והסתדרות המהנדסים ניהול קופות גמל בעמ,גמל,1445,קרנות השתלמות,"אומגה קרן השתלמות מסלול אג""ח",520027715,"מנורה מבטחים והסתדרות המהנדסים ניהול קופות גמל בע""מ",58.89,6,29.365,59.543,3.159,0.008,-0.046,3.164,9.98,5.67
1446-קרנות השתלמות-מנורה מבטחים והסתדרות המהנדסים ניהול קופות גמל בעמ,גמל,1446,קרנות השתלמות,אומגה קרן השתלמות מסלול מניות,520027715,"מנורה מבטחים והסתדרות המהנדסים ניהול קופות גמל בע""מ",51.11,97.82,0,0,0,0,0.085,21.467,28.88,65.5
1451-קרנות השתלמות-החברה לניהול קרן השתלמות לאקדמאים במדעי החברה והרוח בעמ,גמל,1451,קרנות השתלמות,"קרן השתלמות לאקדמאים במדעי החברה והרוח מסלול אג""ח",520027954,"החברה לניהול קרן השתלמות לאקדמאים במדעי החברה והרוח בע""מ",56.26,0.92,38.657,57.761,0,0,0.161,2.502,4.6,2.03
1452-קרנות השתלמות-החברה לניהול קרן השתלמות לאקדמאים במדעי החברה והרוח בעמ,גמל,1452,קרנות השתלמות,קרן השתלמות לאקדמאים במדעי החברה והרוח מסלול מניות,520027954,"החברה לניהול קרן השתלמות לאקדמאים במדעי החברה והרוח בע""מ",46.09,97.95,0.116,11.571,0,2.068,1.914,4.987,38.44,69.04
1454-קרנות השתלמות-החברה לניהול קרן השתלמות למשפטנים בעמ,גמל,1454,קרנות השתלמות,השתלמות משפטנים מנייתי,520028861,"החברה לניהול קרן השתלמות למשפטנים בע""מ",3.28,96.87,0,0,0,0,0.079,3.046,27.22,66.49
1455-קרנות השתלמות-החברה לניהול קרן השתלמות למשפטנים בעמ,גמל,1455,קרנות השתלמות,השתלמות משפטנים ללא מניות,520028861,"החברה לניהול קרן השתלמות למשפטנים בע""מ",3.57,0,33.79,63.391,0,0,0.35,2.47,2.74,2.2
1456-קרנות השתלמות-יהב אחים ואחיות - חברה לניהול קופות גמל בעמ,גמל,1456,קרנות השתלמות,אחים ואחיות - מסלול ללא מניות,510927536,"יהב אחים ואחיות - חברה לניהול קופות גמל בע""מ",29.41,0,47.155,48.231,0,0,1.412,3.202,2.93,1.94
1471-קרנות השתלמות-יהב - פ.ר.ח. - חברה לניהול קופות גמל בעמ,גמל,1471,קרנות השתלמות,"פ.ר.ח - אג""ח ללא מניות",510930670,"יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ",1.45,0,42.873,53.478,0,0,-0.065,3.713,0.24,0
1472-קרנות השתלמות-יהב רופאים - חברה לניהול קופות גמל בעמ,גמל,1472,קרנות השתלמות,"השתלמות רופאים אג""ח ממשלת ישראל",510930654,"יחד רופאים - חברה לניהול קופות גמל בע""מ",10.25,0,18.876,80.85,0,0,0.118,0.156,4.48,4.61
1476-תגמולים ואישית לפיצויים-קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בעמ אגודה שיתופית,גמל,1476,תגמולים ואישית לפיצויים,"אל על - אג""ח",570011767,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",31.24,0,55.246,39.281,0,2.906,0.408,2.157,15.75,23.07
1477-תגמולים ואישית לפיצויים-תגמולים של עובדים בעירית תא-יפו א.ש. בעמ,גמל,1477,תגמולים ואישית לפיצויים,עיריית תל אביב תגמולים מסלול מניות,570002618,"תגמולים של עובדים בעירית ת""א-יפו א.ש. בע""מ",9.12,88.26,8.506,37.935,0,0,-0.091,17.502,25.35,66.1
1484-תגמולים ואישית לפיצויים-הראל פנסיה וגמל בעמ,גמל,1484,תגמולים ואישית לפיצויים,"הראל גמל מסלול אג""ח קונצרני",512267592,"הראל פנסיה וגמל בע""מ",80.12,0.22,66.807,3.873,17.474,0.019,0.481,11.128,9.68,27.75
1485-קרנות השתלמות-הראל פנסיה וגמל בעמ,גמל,1485,קרנות השתלמות,"הראל השתלמות אג""ח ללא מניות",512267592,"הראל פנסיה וגמל בע""מ",160.57,1.42,32.461,28.421,20.509,8.088,0.817,8.245,9.93,20.58
1486-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,1486,תגמולים ואישית לפיצויים,מיטב גמל בניהול אישי,512065202,"מיטב גמל ופנסיה בע""מ",6936.12,23.97,5.784,9.579,0,40.995,12.633,6.861,39.2,38.28
1487-קרנות השתלמות-מיטב גמל ופנסיה בעמ,גמל,1487,קרנות השתלמות,מיטב השתלמות בניהול אישי,512065202,"מיטב גמל ופנסיה בע""מ",3046.12,34.4,6.749,4.575,0,26.095,15.345,12.551,42.35,38.86
1522-תגמולים ואישית לפיצויים-מחר - חברה לניהול קופות גמל בעמ,גמל,1522,תגמולים ואישית לפיצויים,מחר גמל מניות,520042615,"מחר - חברה לניהול קופות גמל בע""מ",9.78,87.72,10.074,13.906,0,0,13.338,16.363,32.43,69.36
1523-קרנות השתלמות-הראל פנסיה וגמל בעמ,גמל,1523,קרנות השתלמות,הראל השתלמות מסלול כהלכה,512267592,"הראל פנסיה וגמל בע""מ",407.67,45.41,0,87.766,0,0,0.001,11.404,15.5,31.24
1524-תגמולים ואישית לפיצויים-הראל פנסיה וגמל בעמ,גמל,1524,תגמולים ואישית לפיצויים,הראל גמל מסלול כהלכה,512267592,"הראל פנסיה וגמל בע""מ",182.4,45.59,0,85.027,0,0,-0.141,14.268,15.33,33.1
1526-תגמולים ואישית לפיצויים-קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בעמ אגודה שיתופית,גמל,1526,תגמולים ואישית לפיצויים,אל על - מניות,570011767,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",32.61,92.73,0,0,4.453,1.015,0.495,3.907,34.63,80.33
1528-מרכזית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,1528,מרכזית לפיצויים,מיטב פיצויים שקלי,512065202,"מיטב גמל ופנסיה בע""מ",6.04,0,12.239,79.397,4.789,0,0.452,3.069,4.89,7.31
1533-תגמולים ואישית לפיצויים-כלל פנסיה וגמל בעמ,גמל,1533,תגמולים ואישית לפיצויים,כלל תמר מסלול הלכתי (הוד),512244146,"כלל פנסיה וגמל בע""מ",108.76,44.43,33.341,17.533,1.778,0,0.348,7.007,24.9,35.14
1534-קרנות השתלמות-כלל פנסיה וגמל בעמ,גמל,1534,קרנות השתלמות,כלל השתלמות הלכה,512244146,"כלל פנסיה וגמל בע""מ",268.57,44.49,35.496,16.793,0.221,0,0.349,7.688,24.84,34.39
1535-קרנות השתלמות-אנליסט קופות גמל בעמ,גמל,1535,קרנות השתלמות,אנליסט השתלמות שקלי טווח קצר,511880460,"אנליסט קופות גמל בע""מ",92.46,0,7.352,83.802,0,0,1.256,7.591,0,0.05
"1536-תגמולים ואישית לפיצויים-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,1536,תגמולים ואישית לפיצויים,"אינפיניטי גמל  מניות בחו""ל",513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",117.94,95.7,0,32.538,0,0,0.54,12.088,93.25,128.1
"1537-קרנות השתלמות-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,1537,קרנות השתלמות,"אינפיניטי השתלמות מניות בחו""ל",513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",173.51,92.11,0,34.145,0.491,0,-0.046,11.782,92.94,130.08
"1539-מרכזית לפיצויים-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,1539,מרכזית לפיצויים,אינפיניטי פיצויים רבת מסלולים,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",194.47,37.53,24.093,33.782,0,0,-0.01,4.6,14.87,19.94
1541-תגמולים ואישית לפיצויים-אקסלנס גמל והשתלמות בעמ,גמל,1541,תגמולים ואישית לפיצויים,גלובל נט גמל IRA,516463635,"גלובלנט ניהול קופות גמל בע""מ",349.24,56.76,10.267,2.608,0,6.37,11.787,12.211,53.47,48.81
1542-קרנות השתלמות-אקסלנס גמל והשתלמות בעמ,גמל,1542,קרנות השתלמות,גלובל נט השתלמות IRA,516463635,"גלובלנט ניהול קופות גמל בע""מ",341.93,68.35,5.869,2.423,0,0.379,14.082,8.9,61.1,59.28
1560-קרנות חדשות-מיטב דש השקעות בעמ,פנסיה,1560,קרנות חדשות,"מיטב פנסיה מקיפה פאסיבי- מדדי אג""ח עד 25% במדדי מניות",512065202,"מיטב גמל ופנסיה בע""מ",16.85,16.32,26.042,49.426,0,0,-0.003,7.922,66.97,65.22
1589-קרנות חדשות-מיטב דש השקעות בעמ,פנסיה,1589,קרנות חדשות,מיטב פנסיה מקיפה פאסיבי- מדדי מניות,512065202,"מיטב גמל ופנסיה בע""מ",611.4,67.44,0,86.212,0,0,0.02,12.094,0.37,69.04
1609-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1609,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2025,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",495.9,20.7,21.319,25.794,11.868,15.386,2.579,6.048,16.18,35.59
1619-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1619,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2030,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",528.55,29.62,22.633,19.889,8.947,12.711,0.492,11.185,16.32,35.28
1638-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1638,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2035,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",732.37,37.21,18.822,17.195,10.7,13.79,0.298,8.75,22.63,40.97
1645-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1645,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2040,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",1115.7,42.36,20.186,8.567,10.092,12.671,0.039,14.214,23.53,43.89
1651-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1651,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2045,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",921.84,50.79,19.895,7.866,6.814,11.814,-0.022,12.65,24.99,48.31
1652-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1652,קרנות כלליות,מנורה מבטחים משלימה -יעד לפרישה 2050,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",553.43,51.79,20.01,7.904,6.742,13.251,0.013,10.148,25.58,49.39
1653-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1653,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2055,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",287.92,52.23,19.928,7.903,6.869,10.658,-0.105,12.445,25.94,48.12
1666-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,1666,קרנות כלליות,מנורה מבטחים משלימה - יעד לפרישה 2060,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",141.04,52.79,19.621,7.903,7.223,11.736,0.511,10.285,26.19,50.77
1689-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,1689,תגמולים ואישית לפיצויים,מיטב גמל פאסיבי מדדי מניות,512065202,"מיטב גמל ופנסיה בע""מ",1098.77,96.38,0,85.392,0,0,0.02,12.193,0.53,97.44
1692-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,1692,תגמולים ואישית לפיצויים,"מיטב גמל פאסיבי מדדי אג""ח עד 25% במדדי מניות",512065202,"מיטב גמל ופנסיה בע""מ",907.84,22.19,40.572,31.272,0,0,-0.02,5.616,94.82,96.73
1801-פוליסות שהונפקו משנת 2004 ואילך-איילוןמסלול בסיסי למקבלי קצבה,ביטוח,1801,פוליסות שהונפקו משנת 2004 ואילך,איילוןמסלול בסיסי למקבלי קצבה,ללא,0,205.72159,15.27,34.70836483,39.91982562,4.120860625,3.494820354,0.07194189,2.412337956,7.3,11.6
1820-קרנות השתלמות-החברה לניהול קרן השתלמות לביוכימאים ומקרוביולוגים בעמ,גמל,1820,קרנות השתלמות,"ק.ס.מ אג""ח",520029620,"החברה לניהול קרן השתלמות לביוכימאים  ומקרוביולוגים בע""מ",0.13,10.42,48.201,40.282,0,0,-0.141,0.827,5.22,8.01
1821-קרנות השתלמות-החברה לניהול קרן השתלמות לביוכימאים ומקרוביולוגים בעמ,גמל,1821,קרנות השתלמות,ק.ס.מ מניות,520029620,"החברה לניהול קרן השתלמות לביוכימאים  ומקרוביולוגים בע""מ",0,0,0,0,0,0,0,0,0,0
1912-מרכזית לפיצויים-אלטשולר שחם גמל ופנסיה בעמ,גמל,1912,מרכזית לפיצויים,אלטשולר שחם לפנסיה תקציבית מסלול כללי,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",25.75,50.43,13.82,42.445,0,0,0.777,13.293,23.7,46.14
1955-פוליסות שהונפקו משנת 2004 ואילך-מגדל מסלול שקלי טווח קצר,ביטוח,1955,פוליסות שהונפקו משנת 2004 ואילך,מגדל מסלול שקלי טווח קצר,ללא,0,417.34224,0,0,92.55425475,0.000263573,0,0,7.445496051,0,0
2002-קרנות חדשות-אחר,פנסיה,2002,קרנות חדשות,ספיר,512244146,"כלל פנסיה וגמל בע""מ",52193.27,44.39,10.121,28.412,5.449,13.477,3.207,5.694,24.78,47.35
2004-קרנות חדשות-אחר,פנסיה,2004,קרנות חדשות,חושן (כהלכה),512244146,"כלל פנסיה וגמל בע""מ",713.84,43.86,23.811,29.75,0.491,0,1.055,5.144,24.92,34.52
2008-מרכזית לפיצויים-אלטשולר שחם גמל ופנסיה בעמ,גמל,2008,מרכזית לפיצויים,אלטשולר שחם פיצויים כספי,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",29.37,0,0,87.034,0,0,-0.001,12.968,0,0
